"Sales ID";"Sales Amount (USD)";"Cost Price (USD)";"Region";"Conversion Rate (%)";"Sessions";"Views";"Follow-ups";"Closed Deal?";"Customer Feedback";"Customer Plan";"Customer Rating";"Sales Date";"Customer ID";"Channel ID";"Product ID";"Sales Rep ID";"Campaign ID";"Lead Source ID";"Country ID"
"S1783";1279;1200;"Asia";27;10;100;4;"Yes";"Satisfied with product";"Premium";8;"2023-12-30";1168;1;1;6;4;4;11
"S1784";1077;813;"Europe";16;11;97;4;"Yes";"Highly satisfied";"Basic";9;"2022-08-09";420;2;10;3;4;1;3
"S1785";842;792;"South America";13;8;79;5;"Yes";"Responsive sales team";"Basic";9;"2022-10-07";1169;1;5;3;1;1;10
"S1786";651;511;"Europe";23;15;71;5;"No";"Fast delivery";"Premium";1;"2024-03-01";1140;1;14;5;2;3;9
"S1787";736;468;"Asia";17;13;95;3;"Yes";"Excellent service";"Premium";7;"2023-06-15";1170;1;15;5;2;2;9
"S1788";692;463;"South America";6;8;42;4;"No";"Price too high";"Basic";7;"2023-11-24";1171;1;5;2;4;1;10
"S1789";1440;1264;"North America";25;9;59;4;"No";"Highly satisfied";"Basic";2;"2022-07-11";938;2;8;6;5;4;5
"S1790";1392;1322;"Europe";8;16;82;5;"Yes";"Product not available";"Premium";1;"2022-10-23";631;1;12;4;5;3;11
"S1791";192;-105;"South America";13;9;100;4;"Yes";"Excellent service";"Basic";10;"2023-01-03";630;2;3;4;2;5;11
"S1792";587;402;"South America";21;16;25;4;"Yes";"Great customer support";"Premium";2;"2023-09-25";1172;1;11;4;1;2;3
"S1793";927;630;"Europe";12;13;83;5;"Yes";"Great customer support";"Basic";1;"2023-02-19";1173;2;10;2;3;3;9
"S1794";912;691;"North America";19;15;60;5;"No";"Responsive sales team";"Premium";6;"2024-07-27";676;1;11;2;3;3;4
"S1795";1051;774;"North America";14;7;100;3;"Yes";"Fast delivery";"Basic";4;"2023-12-21";1066;1;4;4;2;4;9
"S1796";1384;1149;"South America";12;11;48;4;"No";"Fast delivery";"Basic";7;"2023-02-09";213;2;10;6;2;3;10
"S1797";977;916;"Europe";22;6;62;3;"No";"Satisfied with product";"Premium";8;"2023-04-12";486;2;10;8;5;1;2
"S1798";1360;1272;"Asia";7;17;65;5;"No";"Satisfied with product";"Basic";1;"2022-10-25";733;1;4;7;3;2;1
"S1799";463;335;"Europe";27;17;56;1;"Yes";"Price too high";"Premium";7;"2024-01-02";376;1;3;2;2;2;1
"S1800";1186;1038;"South America";28;6;83;3;"No";"Responsive sales team";"Basic";7;"2022-12-05";88;1;3;5;4;1;3
"S1801";935;767;"Europe";10;14;74;1;"Yes";"Excellent service";"Basic";8;"2022-04-28";904;1;1;2;2;3;4
"S1802";1078;967;"South America";5;12;81;2;"Yes";"Satisfied with product";"Basic";2;"2024-07-09";352;1;5;7;4;3;9
"S1803";1350;1117;"North America";23;15;56;5;"Yes";"Responsive sales team";"Premium";10;"2023-06-18";329;1;9;4;3;4;10
"S1804";1391;1117;"Asia";20;15;91;1;"Yes";"Great customer support";"Premium";3;"2023-01-08";514;1;8;6;4;1;10
"S1805";1468;1266;"Asia";30;6;37;3;"Yes";"Product not available";"Premium";6;"2024-04-29";748;1;12;4;1;1;9
"S1806";704;527;"South America";5;8;72;5;"Yes";"Price too high";"Premium";8;"2024-07-08";748;1;4;8;3;2;2
"S1807";343;172;"North America";26;9;38;5;"Yes";"Responsive sales team";"Basic";6;"2023-12-28";439;2;4;5;1;4;2
"S1808";153;-13;"South America";25;13;30;4;"Yes";"Highly satisfied";"Basic";10;"2023-05-22";1174;1;15;3;1;5;11
"S1809";1329;1249;"South America";21;13;35;3;"No";"Excellent service";"Premium";2;"2022-06-14";659;1;7;2;2;2;4
"S1810";472;279;"Asia";24;8;28;4;"Yes";"Satisfied with product";"Basic";8;"2023-12-04";1175;1;10;3;1;2;9
"S1811";1186;905;"Europe";28;8;47;3;"No";"Satisfied with product";"Basic";4;"2024-06-27";1176;2;15;1;5;1;5
"S1812";976;697;"Asia";11;11;100;5;"No";"Price too high";"Basic";2;"2022-04-03";1065;1;10;6;4;5;1
"S1813";240;46;"South America";19;18;87;5;"No";"Fast delivery";"Premium";1;"2024-05-14";531;2;1;5;3;1;9
"S1814";714;416;"Asia";22;6;34;3;"No";"Great customer support";"Premium";9;"2023-03-28";1100;1;6;3;1;5;10
"S1815";366;205;"North America";15;10;29;1;"Yes";"Price too high";"Basic";7;"2022-10-08";946;2;8;7;3;3;3
"S1816";451;296;"Europe";27;17;88;5;"Yes";"Product not available";"Premium";8;"2022-07-08";755;2;10;2;4;1;9
"S1817";1080;867;"North America";20;9;55;1;"No";"Product not available";"Premium";9;"2022-06-10";1177;1;9;4;1;5;2
"S1818";1432;1163;"Europe";17;6;93;3;"Yes";"Satisfied with product";"Basic";6;"2023-04-03";1178;1;6;7;5;4;4
"S1819";229;72;"Asia";23;20;64;3;"No";"Highly satisfied";"Basic";4;"2023-03-05";632;2;8;3;5;4;1
"S1820";838;547;"Asia";7;9;73;1;"Yes";"Price too high";"Premium";6;"2022-08-15";318;1;12;4;5;4;4
"S1821";969;725;"North America";19;20;81;5;"Yes";"Fast delivery";"Premium";8;"2023-03-06";30;1;5;3;4;1;11
"S1822";1250;1112;"Asia";17;11;55;5;"Yes";"Responsive sales team";"Premium";1;"2022-07-30";1179;2;3;6;3;1;3
"S1823";575;295;"South America";29;14;83;5;"Yes";"Responsive sales team";"Basic";6;"2022-08-23";1146;1;12;2;5;4;1
"S1824";212;-22;"South America";8;11;89;2;"Yes";"Price too high";"Basic";7;"2023-04-16";1180;1;6;8;4;3;11
"S1825";733;679;"Asia";6;13;90;3;"Yes";"Highly satisfied";"Premium";3;"2023-06-18";1181;1;12;1;3;3;4
"S1826";482;290;"North America";9;18;68;4;"No";"Product not available";"Basic";5;"2022-01-24";1182;1;1;3;1;4;10
"S1827";247;188;"Europe";19;18;29;5;"Yes";"Excellent service";"Premium";2;"2022-04-30";1183;2;9;6;2;2;1
"S1828";1131;952;"Europe";12;8;31;1;"Yes";"Responsive sales team";"Premium";7;"2024-08-29";999;1;5;4;5;5;3
"S1829";492;419;"South America";25;7;37;2;"Yes";"Highly satisfied";"Premium";5;"2022-04-20";1184;2;10;6;5;3;10
"S1830";1382;1104;"Europe";24;13;37;1;"No";"Product not available";"Premium";2;"2022-05-17";1185;1;6;8;4;1;3
"S1831";220;-41;"Asia";24;7;94;3;"Yes";"Excellent service";"Basic";2;"2024-05-24";1186;1;13;1;3;3;10
"S1832";1028;919;"South America";8;11;99;1;"Yes";"Great customer support";"Basic";4;"2024-05-05";367;2;10;8;3;1;11
"S1833";796;731;"South America";21;10;51;5;"Yes";"Fast delivery";"Basic";3;"2024-05-15";283;1;1;6;5;1;2
"S1834";1229;1096;"Asia";22;7;34;2;"Yes";"Price too high";"Premium";7;"2023-04-13";1187;1;3;8;2;4;5
"S1835";199;-19;"South America";15;18;46;3;"Yes";"Product not available";"Basic";2;"2024-03-21";339;2;6;4;4;1;10
"S1836";452;153;"South America";17;18;32;5;"Yes";"Product not available";"Basic";9;"2022-01-21";1188;2;7;1;2;1;5
"S1837";1387;1253;"Europe";20;13;92;4;"No";"Highly satisfied";"Premium";6;"2023-04-30";103;2;12;6;3;2;11
"S1838";711;580;"North America";13;10;89;2;"Yes";"Fast delivery";"Basic";2;"2022-11-28";569;1;14;5;5;5;4
"S1839";1299;1192;"Europe";14;8;22;3;"Yes";"Great customer support";"Basic";6;"2023-12-16";1189;2;13;6;2;1;2
"S1840";321;64;"Europe";22;9;72;3;"Yes";"Price too high";"Basic";7;"2023-09-19";1119;1;10;4;4;4;3
"S1841";922;730;"Europe";20;20;34;1;"No";"Excellent service";"Basic";6;"2022-06-21";1078;2;6;3;3;2;2
"S1842";928;629;"Europe";18;9;60;3;"Yes";"Responsive sales team";"Premium";2;"2023-12-28";645;1;4;8;4;4;5
"S1843";711;542;"South America";14;8;95;5;"Yes";"Responsive sales team";"Basic";4;"2022-10-06";1190;1;9;3;2;1;2
"S1844";186;112;"Asia";30;13;71;1;"No";"Satisfied with product";"Basic";10;"2023-04-23";591;2;5;2;2;2;1
"S1845";1128;1017;"North America";12;14;37;3;"Yes";"Responsive sales team";"Basic";7;"2022-03-14";182;2;10;6;2;2;4
"S1846";1013;873;"Asia";29;7;87;5;"Yes";"Fast delivery";"Premium";9;"2023-08-18";538;2;11;1;1;4;11
"S1847";1179;1013;"South America";14;7;27;1;"No";"Excellent service";"Basic";2;"2023-02-01";1191;1;1;7;5;3;4
"S1848";809;675;"Europe";19;10;34;5;"Yes";"Highly satisfied";"Basic";8;"2024-01-26";1010;1;3;2;5;5;4
"S1849";465;399;"Asia";10;15;85;4;"Yes";"Satisfied with product";"Basic";9;"2022-09-18";1192;1;6;3;4;3;9
"S1850";514;279;"North America";7;7;26;1;"No";"Excellent service";"Basic";2;"2022-08-08";823;1;14;5;1;1;10
"S1851";1491;1393;"Asia";23;16;86;1;"Yes";"Great customer support";"Basic";5;"2023-11-04";982;2;4;8;2;4;3
"S1852";501;344;"Europe";24;8;52;1;"Yes";"Satisfied with product";"Basic";6;"2024-08-11";1022;1;4;2;2;5;1
"S1853";606;424;"Asia";25;9;63;2;"No";"Great customer support";"Premium";2;"2024-08-07";1193;1;12;8;5;3;11
"S1854";1407;1222;"Asia";13;8;82;3;"Yes";"Price too high";"Premium";8;"2022-03-15";344;1;12;4;5;3;5
"S1855";260;147;"Europe";13;9;53;4;"Yes";"Price too high";"Premium";3;"2022-08-17";1194;2;12;3;3;2;11
"S1856";577;304;"South America";12;20;62;5;"Yes";"Responsive sales team";"Basic";2;"2024-01-27";514;1;3;8;2;1;5
"S1857";888;672;"Asia";19;8;20;5;"Yes";"Responsive sales team";"Basic";8;"2024-04-14";1036;2;9;7;3;2;1
"S1858";758;708;"Asia";25;16;41;4;"Yes";"Price too high";"Premium";7;"2023-08-01";1025;1;6;4;3;1;3
"S1859";874;712;"North America";14;20;85;5;"No";"Price too high";"Premium";9;"2024-06-03";358;1;6;7;3;5;1
"S1860";1042;917;"North America";9;14;43;4;"Yes";"Highly satisfied";"Premium";5;"2024-05-10";1195;2;2;5;4;1;1
"S1861";931;636;"Europe";29;20;37;4;"Yes";"Fast delivery";"Premium";1;"2023-12-26";1196;1;2;7;2;5;2
"S1862";628;406;"Asia";23;14;83;4;"Yes";"Highly satisfied";"Basic";5;"2023-02-05";1171;1;8;5;4;2;11
"S1863";481;360;"South America";30;20;79;2;"No";"Price too high";"Premium";10;"2022-01-25";1197;2;8;5;5;2;11
"S1864";590;347;"Europe";10;6;76;2;"No";"Price too high";"Basic";5;"2022-01-29";1198;1;2;2;3;5;1
"S1865";1164;1039;"South America";21;7;52;3;"Yes";"Responsive sales team";"Basic";4;"2022-06-23";37;1;5;1;2;3;10
"S1866";792;609;"Asia";26;19;51;2;"Yes";"Product not available";"Premium";7;"2024-03-31";1135;1;13;6;3;3;4
"S1867";925;715;"Asia";24;18;84;5;"Yes";"Satisfied with product";"Premium";9;"2023-09-07";430;2;8;6;2;5;9
"S1868";905;672;"North America";27;8;46;5;"Yes";"Product not available";"Basic";2;"2024-07-29";685;1;8;8;4;5;1
"S1869";335;222;"South America";13;15;74;3;"Yes";"Product not available";"Basic";4;"2023-06-01";474;2;13;5;3;3;9
"S1870";585;401;"North America";8;6;30;5;"Yes";"Product not available";"Basic";9;"2024-02-28";1199;1;8;4;1;2;3
"S1871";1265;1198;"Europe";11;19;32;5;"Yes";"Price too high";"Basic";5;"2023-04-12";1200;1;15;7;2;2;5
"S1872";1308;1037;"Europe";28;19;52;3;"Yes";"Great customer support";"Premium";8;"2023-03-17";5;1;8;6;5;5;5
"S1873";1380;1112;"North America";24;18;56;2;"Yes";"Great customer support";"Basic";6;"2024-04-07";1201;2;10;5;4;5;2
"S1874";1152;1030;"Europe";15;5;69;2;"Yes";"Excellent service";"Premium";1;"2022-10-25";1202;1;2;6;3;3;1
"S1875";1107;1029;"South America";18;18;94;2;"No";"Excellent service";"Basic";10;"2023-12-05";450;1;11;1;2;3;2
"S1876";1234;1100;"Asia";5;20;61;5;"Yes";"Fast delivery";"Basic";8;"2024-01-20";1159;1;8;3;4;1;2
"S1877";938;848;"Europe";11;17;40;4;"Yes";"Great customer support";"Basic";10;"2023-03-31";1203;1;9;4;4;2;10
"S1878";726;536;"North America";9;12;89;2;"Yes";"Fast delivery";"Premium";7;"2024-02-15";689;1;6;2;5;2;1
"S1879";343;229;"North America";10;16;33;3;"Yes";"Excellent service";"Premium";4;"2023-02-28";1204;1;6;4;2;1;5
"S1880";1312;1027;"Europe";7;5;31;1;"Yes";"Excellent service";"Premium";10;"2023-11-16";841;2;8;5;2;1;1
"S1881";696;493;"South America";19;19;52;5;"Yes";"Satisfied with product";"Premium";1;"2022-01-12";811;1;9;1;4;5;2
"S1882";459;236;"North America";17;6;83;4;"Yes";"Price too high";"Premium";7;"2024-07-22";678;1;2;6;5;4;10
"S1883";275;39;"South America";27;9;88;1;"Yes";"Price too high";"Premium";2;"2023-06-23";1074;1;6;5;3;2;10
"S1884";1205;908;"Asia";26;7;69;5;"Yes";"Fast delivery";"Premium";3;"2023-03-06";1205;1;4;6;4;2;4
"S1885";1444;1191;"Europe";30;6;80;1;"Yes";"Price too high";"Basic";10;"2022-12-17";1206;1;9;8;4;4;3
"S1886";1071;986;"Europe";30;15;61;2;"Yes";"Product not available";"Premium";6;"2024-03-25";567;1;15;8;1;3;1
"S1887";541;400;"Asia";16;15;73;1;"Yes";"Satisfied with product";"Premium";8;"2023-07-12";249;1;6;1;1;2;1
"S1888";1348;1124;"Europe";8;14;94;4;"Yes";"Responsive sales team";"Premium";6;"2023-02-17";176;2;1;8;3;5;4
"S1889";825;735;"North America";14;17;60;1;"Yes";"Highly satisfied";"Basic";7;"2022-11-21";1207;2;11;3;5;4;5
"S1890";246;93;"Asia";27;16;89;2;"Yes";"Highly satisfied";"Premium";1;"2022-01-27";400;1;3;3;4;2;3
"S1891";1300;1137;"Asia";21;13;62;3;"Yes";"Highly satisfied";"Basic";10;"2023-10-28";1040;2;14;5;5;1;5
"S1892";362;207;"South America";30;8;45;4;"Yes";"Excellent service";"Basic";9;"2022-08-05";403;1;12;4;2;4;4
"S1893";886;737;"Asia";16;18;57;2;"Yes";"Responsive sales team";"Premium";7;"2024-06-06";1111;2;6;3;3;3;2
"S1894";629;411;"North America";9;12;23;3;"Yes";"Great customer support";"Premium";7;"2022-06-27";1208;1;5;3;5;5;3
"S1895";169;-35;"Asia";19;7;47;2;"No";"Excellent service";"Premium";8;"2022-12-06";1209;2;5;2;4;3;3
"S1896";1312;1248;"Asia";19;12;81;2;"Yes";"Product not available";"Premium";9;"2023-01-25";327;2;15;1;2;1;10
"S1897";590;328;"South America";26;12;22;1;"Yes";"Excellent service";"Premium";9;"2024-08-20";294;1;14;7;5;1;9
"S1898";1175;1034;"South America";17;16;64;1;"Yes";"Great customer support";"Basic";4;"2022-06-25";1006;1;2;3;3;1;10
"S1899";815;710;"North America";15;10;30;5;"Yes";"Excellent service";"Premium";5;"2024-03-08";1210;2;11;1;4;3;2
"S1900";917;826;"Europe";11;12;68;1;"Yes";"Satisfied with product";"Premium";7;"2023-10-12";1012;2;15;4;1;1;11
"S1901";1417;1268;"Europe";13;10;24;2;"Yes";"Excellent service";"Basic";7;"2023-01-12";401;2;2;5;2;2;3
"S1902";908;775;"Asia";14;8;51;1;"No";"Responsive sales team";"Premium";8;"2022-11-25";1006;2;4;1;3;1;9
"S1903";883;605;"South America";27;20;86;2;"Yes";"Responsive sales team";"Basic";6;"2022-08-27";443;1;11;3;4;3;11
"S1904";961;675;"Asia";23;10;86;2;"Yes";"Excellent service";"Premium";6;"2022-06-09";294;1;13;6;3;4;1
"S1905";1033;924;"Europe";28;8;28;3;"Yes";"Product not available";"Premium";7;"2023-11-10";1046;1;8;7;4;1;4
"S1906";1335;1055;"South America";24;11;55;1;"Yes";"Satisfied with product";"Premium";1;"2023-08-01";1211;2;8;8;2;1;5
"S1907";1449;1344;"South America";27;20;99;3;"Yes";"Product not available";"Basic";4;"2023-04-23";1047;1;11;3;3;5;2
"S1908";1499;1392;"Europe";8;16;89;2;"Yes";"Satisfied with product";"Premium";2;"2023-01-27";1180;1;11;2;1;5;2
"S1909";1223;927;"South America";13;14;26;5;"Yes";"Product not available";"Basic";1;"2023-06-27";1212;2;15;2;3;2;10
"S1910";261;204;"North America";20;6;78;5;"Yes";"Excellent service";"Premium";1;"2024-03-15";1213;1;12;5;4;3;11
"S1911";414;329;"Asia";14;13;29;3;"Yes";"Excellent service";"Basic";2;"2022-08-17";1029;2;11;5;1;2;10
"S1912";250;-38;"South America";14;20;43;4;"Yes";"Product not available";"Premium";5;"2022-09-19";632;2;2;6;4;2;10
"S1913";634;577;"North America";21;16;87;2;"Yes";"Product not available";"Basic";9;"2022-10-06";299;1;3;2;1;5;4
"S1914";1002;781;"South America";29;12;83;3;"Yes";"Satisfied with product";"Basic";9;"2022-10-16";146;1;3;4;4;2;1
"S1915";257;150;"North America";11;8;42;5;"Yes";"Fast delivery";"Basic";3;"2024-03-15";1214;1;7;2;5;2;2
"S1916";1102;887;"North America";12;19;94;1;"Yes";"Responsive sales team";"Premium";9;"2022-02-12";1170;2;11;3;1;2;9
"S1917";921;727;"South America";16;11;98;1;"Yes";"Fast delivery";"Premium";2;"2023-12-23";1215;1;13;1;1;2;11
"S1918";1246;1079;"Asia";9;10;65;1;"Yes";"Great customer support";"Basic";2;"2022-02-09";1023;1;7;7;5;1;3
"S1919";234;-25;"Europe";30;13;85;1;"Yes";"Great customer support";"Premium";8;"2022-03-10";737;2;12;1;4;2;10
"S1920";1196;973;"Europe";8;18;74;4;"No";"Satisfied with product";"Basic";8;"2024-03-15";472;2;9;8;5;4;1
"S1921";1475;1217;"Asia";5;9;95;4;"Yes";"Great customer support";"Premium";4;"2022-05-11";909;2;14;5;4;4;2
"S1922";1480;1403;"South America";24;11;40;4;"Yes";"Product not available";"Basic";2;"2024-05-29";761;1;9;5;1;5;10
"S1923";689;562;"Asia";5;9;20;2;"Yes";"Responsive sales team";"Basic";6;"2023-03-05";780;2;11;6;3;5;2
"S1924";1156;963;"Asia";5;14;61;1;"Yes";"Fast delivery";"Basic";8;"2023-11-17";1024;1;12;8;4;3;2
"S1925";686;609;"South America";12;14;91;1;"No";"Responsive sales team";"Basic";4;"2022-10-07";1121;2;13;1;3;3;9
"S1926";928;764;"South America";30;11;78;2;"Yes";"Fast delivery";"Basic";9;"2022-02-25";415;1;5;5;4;5;10
"S1927";1239;1069;"Asia";11;16;60;1;"No";"Great customer support";"Premium";10;"2023-06-28";724;1;13;5;1;1;11
"S1928";630;465;"North America";11;6;95;5;"Yes";"Product not available";"Basic";1;"2023-04-17";1157;1;1;7;5;5;3
"S1929";1399;1101;"North America";18;10;24;4;"Yes";"Highly satisfied";"Premium";9;"2023-09-17";1166;1;3;6;3;2;1
"S1930";805;563;"Europe";28;16;92;1;"Yes";"Product not available";"Basic";3;"2022-03-10";512;1;9;3;5;3;2
"S1931";201;59;"North America";25;18;40;3;"Yes";"Product not available";"Premium";7;"2024-01-08";875;1;10;1;2;5;11
"S1932";1112;917;"Europe";25;18;70;5;"Yes";"Product not available";"Basic";2;"2022-03-02";367;2;6;6;1;1;3
"S1933";1077;934;"Asia";11;12;86;3;"No";"Responsive sales team";"Basic";7;"2023-08-02";240;1;14;5;4;1;3
"S1934";1284;1182;"Asia";8;12;69;5;"Yes";"Highly satisfied";"Basic";6;"2023-06-10";549;2;13;5;3;3;11
"S1935";945;683;"Europe";9;18;61;3;"No";"Great customer support";"Premium";7;"2023-01-12";276;1;11;5;5;4;9
"S1936";613;440;"Europe";10;15;91;4;"No";"Product not available";"Premium";9;"2022-03-04";1216;1;5;1;5;3;2
"S1937";1017;805;"Asia";19;6;64;1;"Yes";"Great customer support";"Basic";1;"2022-01-20";454;1;12;6;4;4;10
"S1938";1380;1140;"South America";18;8;47;4;"Yes";"Satisfied with product";"Basic";10;"2023-01-19";1217;2;6;8;3;2;1
"S1939";404;133;"Europe";27;20;64;2;"No";"Product not available";"Premium";5;"2024-06-10";1047;2;10;1;3;2;5
"S1940";1416;1212;"South America";23;18;43;3;"Yes";"Price too high";"Basic";10;"2022-05-13";406;1;1;1;1;5;3
"S1941";1321;1157;"Europe";13;12;24;5;"Yes";"Great customer support";"Basic";7;"2024-08-30";826;1;7;3;1;5;2
"S1942";236;-31;"Asia";20;7;74;5;"Yes";"Fast delivery";"Premium";2;"2024-07-04";704;1;5;6;4;4;2
"S1943";849;668;"Europe";30;7;22;3;"Yes";"Product not available";"Premium";1;"2022-10-20";59;2;1;3;3;2;10
"S1944";1230;954;"North America";7;13;97;5;"Yes";"Great customer support";"Premium";9;"2024-03-14";1218;1;14;1;2;5;1
"S1945";1035;953;"North America";26;11;81;3;"No";"Price too high";"Premium";6;"2022-07-17";1109;1;14;1;3;5;11
"S1946";497;351;"Europe";12;14;58;4;"Yes";"Product not available";"Premium";8;"2024-03-27";667;2;15;4;4;5;3
"S1947";1238;973;"North America";22;15;96;1;"Yes";"Responsive sales team";"Premium";5;"2024-05-31";1219;1;15;2;4;3;1
"S1948";1025;904;"Europe";6;10;45;5;"Yes";"Fast delivery";"Basic";4;"2024-07-10";470;2;11;4;3;4;5
"S1949";983;773;"Europe";21;13;53;4;"Yes";"Responsive sales team";"Premium";9;"2024-03-23";412;1;7;4;5;3;5
"S1950";1266;1112;"Europe";10;7;44;4;"Yes";"Satisfied with product";"Basic";4;"2023-10-15";1220;1;8;1;1;2;9
"S1951";598;516;"Asia";23;14;58;5;"No";"Price too high";"Premium";2;"2022-12-07";355;1;1;7;4;2;4
"S1952";606;335;"Europe";17;10;84;5;"Yes";"Price too high";"Premium";7;"2023-08-25";714;1;4;1;5;4;4
"S1953";995;700;"Asia";22;5;73;4;"Yes";"Highly satisfied";"Premium";7;"2023-08-04";668;1;10;1;3;4;10
"S1954";639;551;"Europe";5;7;61;4;"Yes";"Highly satisfied";"Premium";9;"2023-07-18";169;1;14;3;2;5;9
"S1955";223;59;"Asia";6;14;78;5;"Yes";"Responsive sales team";"Premium";5;"2023-08-23";411;1;6;1;2;4;9
"S1956";420;126;"Asia";5;9;48;4;"Yes";"Great customer support";"Premium";9;"2022-01-23";372;1;6;2;3;5;4
"S1957";365;203;"Asia";30;13;97;2;"Yes";"Product not available";"Basic";10;"2024-03-12";1221;2;1;4;2;3;3
"S1958";1191;1072;"Asia";13;19;98;4;"Yes";"Satisfied with product";"Premium";5;"2022-05-12";398;2;1;7;4;3;1
"S1959";323;109;"Europe";15;18;48;5;"Yes";"Highly satisfied";"Basic";5;"2022-03-27";1222;1;8;8;5;5;1
"S1960";1389;1331;"Europe";8;15;81;2;"No";"Great customer support";"Basic";4;"2023-02-05";912;1;3;6;4;3;3
"S1961";592;378;"Asia";18;6;87;4;"Yes";"Fast delivery";"Basic";5;"2023-10-23";614;1;10;4;2;3;10
"S1962";478;230;"North America";28;20;30;2;"Yes";"Product not available";"Premium";3;"2023-02-15";366;1;2;1;5;3;2
"S1963";1143;940;"Europe";26;12;37;5;"Yes";"Satisfied with product";"Basic";10;"2022-02-22";335;1;11;4;4;4;9
"S1964";1106;808;"North America";13;7;95;2;"Yes";"Responsive sales team";"Basic";5;"2022-04-25";183;1;15;4;4;5;9
"S1965";176;40;"South America";21;9;22;4;"Yes";"Great customer support";"Basic";10;"2022-03-17";644;2;7;2;1;4;4
"S1966";948;850;"Asia";23;15;79;4;"No";"Fast delivery";"Premium";7;"2022-01-09";1223;1;10;2;4;1;1
"S1967";1132;885;"South America";9;7;30;3;"No";"Great customer support";"Basic";1;"2023-04-04";1224;1;13;5;1;5;3
"S1968";440;166;"North America";6;8;58;5;"Yes";"Great customer support";"Premium";7;"2023-12-27";1225;1;6;5;4;2;2
"S1969";1067;802;"Europe";10;17;43;2;"No";"Satisfied with product";"Premium";1;"2023-06-27";1226;1;2;4;1;3;10
"S1970";545;288;"North America";29;17;33;4;"Yes";"Fast delivery";"Premium";3;"2023-12-25";499;1;10;6;2;1;10
"S1971";1337;1267;"Asia";21;12;55;3;"Yes";"Satisfied with product";"Premium";4;"2023-04-08";42;2;12;6;3;2;10
"S1972";325;189;"South America";30;6;55;2;"No";"Great customer support";"Premium";3;"2024-08-01";1227;1;10;2;5;4;10
"S1973";592;506;"South America";12;16;88;2;"Yes";"Price too high";"Premium";1;"2024-01-13";604;1;3;2;4;1;9
"S1974";473;292;"Europe";19;15;50;5;"Yes";"Product not available";"Basic";2;"2023-05-13";1228;2;4;5;4;3;5
"S1975";411;290;"North America";13;10;99;4;"Yes";"Excellent service";"Basic";4;"2024-06-21";325;1;9;8;3;5;1
"S1976";387;244;"South America";21;10;70;5;"No";"Excellent service";"Basic";3;"2024-06-28";936;1;14;7;2;4;9
"S1977";945;691;"Asia";27;8;60;4;"No";"Great customer support";"Premium";2;"2022-07-02";320;2;8;4;4;2;11
"S1978";1488;1406;"North America";27;20;58;3;"Yes";"Product not available";"Premium";9;"2022-09-01";1040;1;11;3;5;4;3
"S1979";984;702;"Europe";25;6;86;5;"Yes";"Highly satisfied";"Premium";6;"2024-07-06";623;1;11;7;2;2;11
"S1980";1447;1253;"Asia";8;17;92;3;"No";"Price too high";"Premium";3;"2023-09-30";310;2;13;2;5;4;1
"S1981";786;603;"Europe";6;16;56;5;"No";"Fast delivery";"Premium";10;"2024-05-03";859;1;11;7;1;3;1
"S1982";1046;813;"Europe";25;13;92;5;"No";"Highly satisfied";"Basic";10;"2022-04-08";555;1;10;4;3;4;5
"S1983";1035;855;"North America";16;19;78;2;"No";"Great customer support";"Basic";1;"2023-09-16";263;2;8;4;3;4;4
"S1984";219;88;"North America";17;11;66;2;"Yes";"Price too high";"Premium";5;"2022-10-30";1229;1;8;1;1;4;1
"S1985";982;894;"North America";27;14;50;5;"Yes";"Highly satisfied";"Premium";1;"2022-08-07";208;1;8;6;4;4;5
"S1986";1449;1391;"North America";16;19;64;2;"Yes";"Excellent service";"Premium";2;"2023-10-13";177;1;10;1;4;1;9
"S1987";208;-9;"North America";25;15;32;1;"Yes";"Excellent service";"Premium";1;"2023-12-16";1230;1;1;5;3;1;1
